"replicate","seed","analysis","scope","component","region","quantity","trait1","trait2","estimate","truth","lower","upper","interval_kind","uncertainty_reason"
1,20262100,"lava_cov","region","region","region008","cov","A","B",0.00142996939434995,0.00160273734300592,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region008","cov","A","C",0.00191961828882406,0.00171814416569841,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region008","cov","B","C",0.00849889671613339,0.00279674391465783,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region009","cov","A","B",0.00437255866069024,0.00135397965067856,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region009","cov","A","C",-0.00317202479589008,0.00167193661004652,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region009","cov","B","C",0.00479950524193284,0.00121096492719578,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region010","cov","A","B",-0.00325879431859689,0.00193526695654322,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region010","cov","A","C",-0.000798647190949334,0.00122650226781495,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region010","cov","B","C",0.00501537474060269,0.000807797630681983,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region011","cov","A","B",0.0012311942257955,0.000547114655890686,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region011","cov","A","C",0.00440314312114592,0.000423399163687787,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region011","cov","B","C",0.00308394335623325,0.00128549203628513,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region012","cov","A","B",0.00384925354700661,0.00100276273500749,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region012","cov","A","C",-0.00356332107997787,9.1527675672446e-06,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region012","cov","B","C",0.00170088208080806,0.000737841834853846,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region013","cov","A","B",0.00130823608676137,0.00215265200830744,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region013","cov","A","C",-0.000464912107407874,0.00147684231166309,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region013","cov","B","C",-0.00266949293442843,0.00211362149082815,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region014","cov","A","B",-0.00491337815494285,0.00150906103805055,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region014","cov","A","C",0.000897956998796109,0.000839638321870034,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region014","cov","B","C",0.00157356465062518,0.00130879245234824,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region015","cov","A","B",0.00194756361870191,0.00069017307046547,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region015","cov","A","C",0.000143253490742103,0.000864628471639405,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region015","cov","B","C",0.00365116191023795,0.00153158114744177,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region016","cov","A","B",0.00482771404076789,0.00117798988648479,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region016","cov","A","C",0.00218565902323737,0.0010870741089378,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region016","cov","B","C",-0.00250729754694301,0.00120225240569305,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region017","cov","A","B",0.00288674343520142,0.000594683389003593,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region017","cov","A","C",-0.0003566894034554,0.000250831940101815,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region017","cov","B","C",-0.0021244869397792,0.000206231953304836,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region018","cov","A","B",0.00173216073431468,0.000591156111490459,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region018","cov","A","C",-0.000530274484607855,0.000417865695149249,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region018","cov","B","C",-0.00125126507251646,0.00032418037033233,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region019","cov","A","B",-0.00132765465629408,0.00308845123450694,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region019","cov","A","C",0.00619553165863499,0.00241227489394846,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region019","cov","B","C",0.0014468387030215,0.00245148137831321,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region020","cov","A","B",0.00573313297329954,0.000977580740083551,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region020","cov","A","C",-0.00153032683219503,0.00234964963602357,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"lava_cov","region","region","region020","cov","B","C",-0.000254772277291609,0.00167864885238255,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
1,20262100,"ldsc_annotation_h2","reference","all",NA,"h2","A",NA,0.345984544301286,0.303963790428954,0.162114354118893,0.52985473448368,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","annotation_category","enriched",NA,"h2","A",NA,0.195722923752796,0.23184491380098,0.0749881559815756,0.316457691524017,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","annotation_category","background",NA,"h2","A",NA,0.15026162054849,0.0721188766279745,0.0115844317032111,0.288938809393769,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","reference","all",NA,"h2","B",NA,0.493366044828297,0.402838601029903,0.258022524327348,0.728709565329247,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","annotation_category","enriched",NA,"h2","B",NA,0.330663502802443,0.303785531347991,0.135297170026357,0.526029835578529,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","annotation_category","background",NA,"h2","B",NA,0.162702542025854,0.099053069681912,0.0314829981737438,0.293922085877965,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","reference","all",NA,"h2","C",NA,0.412935325123084,0.349342700568826,0.14721541129628,0.678655238949888,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","annotation_category","enriched",NA,"h2","C",NA,0.253948939497148,0.267627041900062,0.0209098402515337,0.486988038742763,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_h2","annotation_category","background",NA,"h2","C",NA,0.158986385625936,0.0817156586687637,0.0313155163838379,0.286657254868033,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","reference","all",NA,"rg","A","B",0.6565930413862,0.551562936457882,0.288812655919696,1.0243734268527,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","annotation_category","enriched",NA,"rg","A","B",0.431388198143536,0.559697024986997,0.0673829438156545,0.795393452471418,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","annotation_category","background",NA,"rg","A","B",1.03307730332859,0.526138178682352,0.151319831921018,1.91483477473617,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","reference","all",NA,"rg","A","C",0.406021446453339,0.569370866679062,0.0191658036860529,0.792877089220625,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","annotation_category","enriched",NA,"rg","A","C",0.4367402614454,0.587652119019831,-0.0583206386565829,0.931801161547384,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","annotation_category","background",NA,"rg","A","C",0.362959746355378,0.510070846019547,-0.307508219938416,1.03342771264917,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","reference","all",NA,"rg","B","C",0.737263179652716,0.729509414554371,0.428727627105246,1.04579873220019,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","annotation_category","enriched",NA,"rg","B","C",0.889739059247057,0.780914067253498,0.629217615093393,1.15026050340072,"normal_approximation:block_jackknife",""
1,20262100,"ldsc_annotation_rg","annotation_category","background",NA,"rg","B","C",0.465982669863933,0.566892242621689,-0.161677007919606,1.09364234764747,"normal_approximation:block_jackknife",""
1,20262100,"bayesc","reference","all",NA,"h2","A",NA,0.313493827548513,0.303963790428954,0.28424548165132,0.344394012797304,"conditional_equal_tailed_posterior",""
1,20262100,"bayesr","reference","all",NA,"h2","A",NA,0.306985303311493,0.303963790428954,0.265251224475558,0.350277448655825,"conditional_equal_tailed_posterior",""
2,20262200,"ldsc_h2","reference","all",NA,"h2","A",NA,0.267301612897325,0.304745793592502,0.106332987905005,0.428270237889645,"normal_approximation:block_jackknife",""
2,20262200,"ldsc_h2","reference","all",NA,"h2","B",NA,0.233721845485371,0.401859780767008,0.0592037225040073,0.408239968466735,"normal_approximation:block_jackknife",""
